"","id","species","nematode_count","species_code"
"2931","ES02","snodgrassi",1,34
"2932","ES02","snodgrassi",1,34
"2933","ES02","snodgrassi",1,34
"2934","ES02","snodgrassi",1,34
"2935","ES02","snodgrassi",1,34
"2936","ES02","snodgrassi",1,34
"2937","ES02","snodgrassi",1,34
"2938","ES02","snodgrassi",0,34
"2939","ES02","snodgrassi",0,34
"2940","ES02","snodgrassi",0,34
"2941","ES02","snodgrassi",0,34
"2942","ES02","snodgrassi",0,34
"2943","ES02","snodgrassi",0,34
"2944","ES02","snodgrassi",0,34
"2945","ES02","snodgrassi",0,34
"2946","ES02","snodgrassi",0,34
"2947","ES02","snodgrassi",0,34
"2948","ES02","snodgrassi",0,34
"2949","ES02","snodgrassi",0,34
"2950","ES02","snodgrassi",0,34
"2951","ES02","snodgrassi",0,34
"2952","ES02","snodgrassi",0,34
"2953","ES02","snodgrassi",1,34
"2954","ES02","snodgrassi",1,34
"2955","ES02","snodgrassi",0,34
"2956","ES02","snodgrassi",0,34
"2957","ES02","snodgrassi",0,34
"2958","ES02","snodgrassi",0,34
"2959","ES02","snodgrassi",0,34
"2960","ES02","snodgrassi",0,34
"2961","ES02","snodgrassi",0,34
"2962","ES02","snodgrassi",0,34
"2963","ES02","snodgrassi",0,34
"2964","ES02","snodgrassi",0,34
"2965","ES02","snodgrassi",0,34
"2966","ES02","snodgrassi",0,34
"2967","ES02","snodgrassi",0,34
"2968","ES02","snodgrassi",0,34
"2969","ES02","snodgrassi",0,34
"2970","ES02","snodgrassi",0,34
"2971","ES02","snodgrassi",0,34
"2972","ES02","snodgrassi",0,34
"2973","DA02-05","spp1",9,18
"2974","DA02-05","spp1",1,18
"2975","DA02-05","spp1",7,18
"2976","DA02-05","spp1",1,18
"2977","DA02-05","spp1",4,18
"2978","DA02-05","spp1",11,18
"2979","DA02-05","spp1",9,18
"2980","DA02-05","spp1",8,18
"2981","DA02-05","spp1",7,18
"2982","DA02-05","spp1",35,18
"2983","DA02-05","spp1",32,18
"2984","DA02-05","spp1",3,18
"2985","DA02-05","spp1",1,18
"2986","DA02-05","spp1",3,18
"2987","DA02-05","spp1",2,18
"2988","DA02-05","spp1",6,18
"2989","DA02-05","spp1",0,18
"2990","DA02-05","spp1",0,18
"2991","DA02-05","spp1",0,18
"2992","DA02-05","spp1",0,18
"2993","DA02-05","spp1",0,18
"2994","DA02-05","spp1",0,18
"2995","DA02-05","spp1",0,18
"2996","DA02-05","spp1",0,18
"2997","DA02-05","spp1",0,18
"2998","DA02-05","spp1",0,18
"2999","DA02-05","spp1",0,18
"3000","DA02-05","spp1",0,18
"3001","DA02-05","spp1",0,18
"3002","DA02-05","spp1",0,18
"3003","DA02-05","spp1",0,18
"3004","DA02-05","spp1",0,18
"3005","DA02-05","spp1",0,18
"3006","DA02-05","spp1",0,18
"3007","DA02-05","spp1",0,18
"3008","DA02-05","spp1",0,18
"3009","DA02-05","spp1",0,18
"3010","DA02-05","spp1",0,18
"3011","DA02-05","spp1",0,18
"3012","DA02-05","spp1",0,18
"3013","DA02-01","spp1",1,18
"3014","DA02-01","spp1",1,18
"3015","DA02-01","spp1",0,18
"3016","DA02-01","spp1",0,18
"3017","DA02-01","spp1",0,18
"3018","DA02-01","spp1",0,18
"3019","DA02-01","spp1",0,18
"3020","DA02-01","spp1",0,18
"3021","DA02","spp1",1,18
"3022","DA02","spp1",30,18
"3023","DA02","spp1",2,18
"3024","DA02","spp1",2,18
"3025","DA02","spp1",0,18
"3026","DA02","spp1",0,18
"3027","DA02","spp1",0,18
"3028","DA02","spp1",0,18
"3029","DA02","spp1",0,18
"3030","DA02","spp1",0,18
"3031","DA02","spp1",0,18
"3032","DA02","spp1",0,18
"3033","DA02","spp1",0,18
"3034","DA02","spp1",0,18
"3035","DA02","spp1",0,18
"3036","DA02-05","spp1",2,18
"3037","DA02-05","spp1",2,18
"3038","DA02-05","spp1",2,18
"3039","DA02-05","spp1",5,18
"3040","DA02-05","spp1",2,18
"3041","DA02-05","spp1",3,18
"3042","DA02-05","spp1",6,18
"3043","DA02-05","spp1",1,18
"3044","DA02-05","spp1",3,18
"3045","DA02-05","spp1",0,18
"3046","DA02-05","spp1",0,18
"3047","DA02-05","spp1",0,18
"3048","DA02-05","spp1",0,18
"3049","DA02-05","spp1",0,18
"3050","DA02-05","spp1",0,18
"3051","DA02-05","spp1",0,18
"3052","DA02-05","spp1",0,18
"3053","DA02-05","spp1",0,18
"3054","DA02-05","spp1",0,18
"3055","DA02-05","spp1",0,18
"3056","DA02-05","spp1",0,18
"3057","DA02-05","spp1",0,18
"3058","DA02-05","spp1",0,18
"3059","DA02-05","spp1",0,18
"3060","DA02-05","spp1",0,18
"3061","DA02-05","spp1",0,18
"3062","FA02","spp4",9,21
"3063","FA02","spp4",1,21
"3064","FA02","spp4",29,21
"3065","FA02","spp4",6,21
"3066","FA02","spp4",3,21
"3067","FA02","spp4",24,21
"3068","FA02","spp4",1,21
"3069","FA02","spp4",100,21
"3070","FA02","spp4",5,21
"3071","FA02","spp4",4,21
"3072","FA02","spp4",10,21
"3073","FA02","spp4",3,21
"3074","FA02","spp4",14,21
"3075","FA02","spp4",16,21
"3076","FA02","spp4",3,21
"3077","FA02","spp4",2,21
"3078","FA02","spp4",0,21
"3079","FA02","spp4",0,21
"3080","FA02","spp4",0,21
"3081","FA02","spp4",0,21
"3082","FA02","spp4",0,21
"3083","FA02","spp4",0,21
"3084","FA02","spp4",0,21
"3085","FA02","spp4",0,21
"3086","FA02","spp4",0,21
"3087","FA02","spp4",0,21
"3088","FA02","spp4",0,21
"3089","FA02","spp4",0,21
"3090","FA02","spp4",0,21
"3091","FA02","spp4",0,21
"3092","FA02","spp4",0,21
"3093","FA02","spp4",0,21
"3094","FA02","spp4",0,21
"3095","FA02","spp4",0,21
"3096","FA02","spp4",0,21
"3097","FA02","spp4",0,21
"3098","FA02","spp4",0,21
"3099","FA02","spp4",0,21
"3100","FA02","spp4",0,21
"3101","FA02","spp4",3,21
"3102","FA02","spp4",7,21
"3103","FA02","spp4",17,21
"3104","FA02","spp4",6,21
"3105","FA02","spp4",0,21
"3106","FA02","spp4",0,21
"3107","FA02","spp4",0,21
"3108","FA02","spp4",0,21
"3109","FA02","spp4",0,21
"3110","FA02","spp4",0,21
"3111","FA02","spp4",0,21
"3112","FA02","spp4",0,21
"3113","FA02","spp4",0,21
"3114","FA02","spp4",4,21
"3115","FA02","spp4",100,21
"3116","FA02","spp4",12,21
"3117","FA02","spp4",4,21
"3118","FA02","spp4",2,21
"3119","FA02","spp4",2,21
"3120","FA02","spp4",2,21
"3121","FA02","spp4",0,21
"3122","FA02","spp4",0,21
"3123","FA02","spp4",0,21
"3124","FA02","spp4",0,21
"3125","FA02","spp4",0,21
"3126","FA02","spp4",0,21
"3127","FA02","spp4",0,21
"3128","FA02","spp4",0,21
"3129","FA02","spp4",0,21
"3130","FA02","spp4",0,21
"3131","FA02","spp4",0,21
"3132","FA02","spp4",0,21
"3133","FA02","spp4",0,21
"3134","FA02","spp4",0,21
"3135","FA02","spp4",0,21
"3136","RA12","rabidensis",0,24
"3137","RA12","rabidensis",0,24
"3138","RA12","rabidensis",0,24
"3139","RA12","rabidensis",0,24
"3140","RA12","rabidensis",0,24
"3141","RA12","rabidensis",0,24
"3142","RA12","rabidensis",0,24
"3143","RA12","rabidensis",0,24
"3144","RA12","rabidensis",0,24
"3145","RA12","rabidensis",0,24
"3146","RA12","rabidensis",0,24
"3147","RA12","rabidensis",0,24
"3148","RA12","rabidensis",0,24
"3149","RA12","rabidensis",0,24
"3150","RA12","rabidensis",0,24
"3151","RA12","rabidensis",0,24
"3152","RA12","rabidensis",0,24
"3153","RA12","rabidensis",0,24
"3154","RA12","rabidensis",1,24
"3155","RA12","rabidensis",1,24
"3156","RA12","rabidensis",0,24
"3157","RA12","rabidensis",0,24
"3158","RA12","rabidensis",0,24
"3159","RA12","rabidensis",0,24
"3160","RA12","rabidensis",0,24
"3161","RA12","rabidensis",0,24
"3162","RA12","rabidensis",0,24
"3163","RA12","rabidensis",0,24
"3164","RA12","rabidensis",0,24
"3165","RA12","rabidensis",0,24
"3166","RA12","rabidensis",0,24
"3167","RA12","rabidensis",0,24
"3168","RA12","rabidensis",0,24
"3169","RA12","rabidensis",0,24
"3170","RA12","rabidensis",0,24
"3171","RA12","rabidensis",0,24
"3172","RA12","rabidensis",0,24
"3173","RA12","rabidensis",0,24
"3174","RA12","rabidensis",0,24
"3175","RA12","rabidensis",0,24
"3176","RA12","rabidensis",0,24
"3177","RA12","rabidensis",0,24
"3178","RA12","rabidensis",0,24
"3179","RA12","rabidensis",0,24
"3180","RA12","rabidensis",3,24
"3181","RA12","rabidensis",1,24
"3182","RA12","rabidensis",0,24
"3183","RA12","rabidensis",0,24
"3184","RA12","rabidensis",0,24
"3185","RA12","rabidensis",0,24
"3186","RA12","rabidensis",0,24
"3187","RA12","rabidensis",0,24
"3188","RA12","rabidensis",0,24
"3189","RA12","rabidensis",0,24
"3190","RA12","rabidensis",0,24
"3191","RA12","rabidensis",0,24
"3192","RA12","rabidensis",0,24
"3193","RA12","rabidensis",0,24
"3194","RA12","rabidensis",0,24
"3195","RA12","rabidensis",0,24
"3196","RA12","rabidensis",0,24
"3197","RA12","rabidensis",0,24
"3198","RA12","rabidensis",0,24
"3199","RA12","rabidensis",0,24
"3200","RA12","rabidensis",0,24
"3201","RA12","rabidensis",0,24
"3202","RA12","rabidensis",0,24
"3203","RA12","rabidensis",0,24
"3204","RA12","rabidensis",0,24
"3205","RA12","rabidensis",0,24
"3206","RA12","rabidensis",0,24
"3207","RA12","rabidensis",0,24
"3208","RA12","rabidensis",0,24
"3209","RA12","rabidensis",0,24
"3210","RA12","rabidensis",0,24
"3211","RA12","rabidensis",0,24
"3212","RA12","rabidensis",0,24
"3213","RA12","rabidensis",0,24
"3214","RA12","rabidensis",0,24
"3215","RA12","rabidensis",0,24
"3216","RA12","rabidensis",0,24
"3217","RA12","rabidensis",0,24
"3218","RA12","rabidensis",0,24
"3219","RA12","rabidensis",0,24
"3220","RA12","rabidensis",0,24
"3221","RA12","rabidensis",0,24
"3222","RA12","rabidensis",0,24
"3223","RA12","rabidensis",0,24
"3224","RA12","rabidensis",0,24
"3225","RA12","rabidensis",0,24
"3226","RA12","rabidensis",0,24
"3227","RA12","rabidensis",0,24
"3228","RA12","rabidensis",0,24
"3229","RA12","rabidensis",0,24
"3230","RA12","rabidensis",0,24
"3231","RA12","rabidensis",0,24
"3232","RA12","rabidensis",0,24
"3233","RA12","rabidensis",0,24
"3234","RA12","rabidensis",0,24
"3235","RA12","rabidensis",0,24
"3236","RA12","rabidensis",0,24
"3237","RA12","rabidensis",0,24
"3238","RA12","rabidensis",0,24
"3239","RA12","rabidensis",0,24
"3240","RA12","rabidensis",0,24
"3241","RA12","rabidensis",0,24
"3242","RA12","rabidensis",0,24
"3243","RA12","rabidensis",9,24
"3244","RA12","rabidensis",0,24
"3245","RA12","rabidensis",0,24
"3246","RA12","rabidensis",0,24
"3247","SA16-11","darwini",2,11
"3248","SA16-11","darwini",17,11
"3249","SA16-11","darwini",0,11
"3250","SA16-11","darwini",0,11
"3251","SA16-11","darwini",0,11
"3252","SA16-11","darwini",0,11
"3253","SA16-11","darwini",0,11
"3254","SA16-11","darwini",0,11
"3255","SA16-11","darwini",0,11
"3256","SA16-11","darwini",0,11
"3257","SA16-11","darwini",0,11
"3258","SA16-11","darwini",0,11
"3259","SA16-06","darwini",0,11
"3260","SA16-06","darwini",0,11
"3261","SA16-06","darwini",0,11
"3262","SA16-06","darwini",0,11
"3263","SA16-06","darwini",0,11
"3264","SA16-06","darwini",1,11
"3265","SA16-13","darwini",1,11
"3266","SA16-13","darwini",9,11
"3267","SA16-13","darwini",10,11
"3268","SA50","darwini",0,11
"3269","SA50","darwini",0,11
"3270","SA50","darwini",0,11
"3271","SA50","darwini",0,11
"3272","SA50","darwini",0,11
"3273","SA50","darwini",0,11
"3274","SA50","darwini",0,11
"3275","SA50","darwini",0,11
"3276","SA01-05-G","darwini",0,11
"3277","SA01-05-G","darwini",0,11
"3278","SA01-05-G","darwini",0,11
"3279","SA01-05-G","darwini",0,11
"3280","SA01-05-G","darwini",0,11
"3281","SA01-05-G","darwini",0,11
"3282",NA,"spp6",19,26
"3283",NA,"spp6",3,26
"3284",NA,"spp6",0,26
"3285",NA,"spp6",0,26
"3286",NA,"spp6",0,26
"3287",NA,"spp6",0,26
"3288",NA,"spp6",0,26
"3289",NA,"spp6",0,26
"3290",NA,"spp6",0,26
"3291",NA,"spp6",0,26
"3292",NA,"spp6",0,26
"3293",NA,"spp6",0,26
"3294",NA,"spp6",0,26
"3295",NA,"spp6",0,26
"3296",NA,"spp6",0,26
"3297",NA,"spp6",0,26
"3298",NA,"spp6",0,26
"3299",NA,"spp6",0,26
"3300",NA,"spp6",0,26
"3301",NA,"spp6",0,26
"3302",NA,"spp6",0,26
"3303",NA,"spp6",0,26
"3304",NA,"spp6",0,26
"3305",NA,"spp6",0,26
"3306",NA,"spp6",0,26
"3307",NA,"spp6",0,26
"3308",NA,"spp6",0,26
"3309","SA03-39","jacobinus",1,13
"3310","SA03-39","jacobinus",0,13
"3311","SA03-39","jacobinus",0,13
"3312","SA03-39","jacobinus",0,13
"3313","SA03-39","jacobinus",0,13
"3314","SA03-39","jacobinus",0,13
"3315","SA03-39","jacobinus",0,13
"3316","SA03-39","jacobinus",0,13
"3317","SA03-39","jacobinus",0,13
"3318","SA03-39","jacobinus",0,13
"3319","SA03-39","jacobinus",0,13
"3320","SA03-39","jacobinus",0,13
"3321","SA03-39","jacobinus",0,13
"3322","SA03-39","jacobinus",0,13
"3323","SA02-03","jacobinus",0,13
"3324","SA02-03","jacobinus",0,13
"3325","SA02-03","jacobinus",0,13
"3326","SA02-03","jacobinus",0,13
"3327","SA02-03","jacobinus",0,13
"3328","SA02-03","jacobinus",0,13
"3329","SA02-03","jacobinus",0,13
"3330","SA02-03","jacobinus",0,13
"3331","SA02-03","jacobinus",0,13
"3332","SA02-03","jacobinus",0,13
"3333","SA02-03","jacobinus",0,13
"3334","SA02-03","jacobinus",0,13
"3335","SA02-03","jacobinus",0,13
"3336","SA02-03","jacobinus",0,13
"3337","SA02-03","jacobinus",0,13
"3338","SA02-03","jacobinus",0,13
"3339","SA02-03","jacobinus",0,13
"3340","SA02-03","jacobinus",0,13
"3341","SA02-03","jacobinus",0,13
"3342","SA02-03","jacobinus",0,13
"3343","SA02-03","jacobinus",0,13
"3344","SA02-03","jacobinus",0,13
"3345","SA02-03","jacobinus",0,13
"3346","SA02-03","jacobinus",0,13
"3347","SA02-03","jacobinus",0,13
"3348","SA01-21","jacobinus",0,13
"3349","SA01-21","jacobinus",0,13
"3350","SA01-21","jacobinus",0,13
"3351","SA01-21","jacobinus",0,13
"3352","SA01-21","jacobinus",0,13
"3353","SA01-21","jacobinus",0,13
"3354","SA01-21","jacobinus",0,13
"3355","SA01-21","jacobinus",0,13
"3356","SA01-21","jacobinus",0,13
"3357","SA01-21","jacobinus",0,13
"3358","SA01-21","jacobinus",0,13
"3359","bomba3","jacobinus",0,13
"3360","bomba3","jacobinus",0,13
"3361","bomba3","jacobinus",0,13
"3362","bomba3","jacobinus",0,13
"3363","bomba3","jacobinus",0,13
"3364","bomba3","jacobinus",0,13
"3365","bomba3","jacobinus",0,13
"3366","bomba3","jacobinus",0,13
"3367","bomba3","jacobinus",0,13
"3368","bomba3","jacobinus",100,13
"3369","bomba","jacobinus",3,13
"3370","bomba","jacobinus",4,13
"3371","bomba","jacobinus",0,13
"3372","bomba","jacobinus",0,13
"3373","bomba","jacobinus",0,13
"3374","bomba","jacobinus",0,13
"3375","bomba","jacobinus",0,13
"3376","bomba","jacobinus",0,13
"3377","bomba","jacobinus",0,13
"3378","bomba","jacobinus",0,13
"3379","bomba","jacobinus",0,13
"3380","bomba","jacobinus",0,13
"3381","bomba3","jacobinus",0,13
"3382","bomba3","jacobinus",0,13
"3383","bomba3","jacobinus",0,13
"3384","bomba3","jacobinus",0,13
"3385","bomba3","jacobinus",0,13
"3386","bomba3","jacobinus",0,13
"3387","bomba3","jacobinus",0,13
"3388","bomba3","jacobinus",0,13
"3389","bomba3","jacobinus",0,13
"3390","bomba3","jacobinus",0,13
"3391","bomba3","jacobinus",0,13
"3392","bomba3","jacobinus",0,13
"3393","bomba3","jacobinus",0,13
"3394","bomba3","jacobinus",0,13
"3395","bomba3","jacobinus",0,13
"3396","bomba3","jacobinus",0,13
"3397","bomba3","jacobinus",0,13
"3398","PI-009","spp11",1,35
"3399","PI-009","spp11",100,35
"3400","PI-009","spp11",10,35
"3401","PI-009","spp11",7,35
"3402","PI-009","spp11",0,35
"3403","PI-05-1-5","spp11",0,35
"3404","PI-20-20","spp11",0,35
"3405","PI-20-20","spp11",0,35
"3406","PI-20-20","spp11",0,35
"3407","PI14-N2--5pv-10","spp11",0,35
"3408","PI-05-1-6","spp11",0,35
"3409","PI-005","spp11",4,35
"3410","PI-005","spp11",0,35
"3411","PI14-N2--5pv-9","spp11",0,35
"3412","PI14-N2--5pv-20","spp11",0,35
"3413","PI14-N2--5pv-08","spp11",0,35
"3414","PI14-N2--5pv-04","spp11",0,35
"3415","PI14-N2--5pv-07","spp11",0,35
"3416","PI14-N2--5pv-19","spp11",0,35
"3417","PI14-N2--5pv-04","spp11",4,35
"3418","PI14-N2--5pv-12","spp11",0,35
"3419","PI14-N2--5pv-01","spp11",0,35
"3420","PI14-N2--5pv-02","spp11",0,35
"3421","PI14-N2--5pv-11","spp11",0,35
"3422","PI14-N2--5pv-13","spp11",0,35
"3423","PI14-N2--5pv-16","spp11",5,35
"3424","PI14-N2--5pv-17","spp11",0,35
"3425","PI14-N2--5pv-06","spp11",0,35
"3426","PI14-N2--5pv-18","spp11",0,35
"3427","PI14-N2--5pv-05","spp11",15,35
"3428","PI14-N2--5pv-14","spp11",2,35
"3429","PI14-N2--5pv-15","spp11",0,35
"3430","PI14-near30","spp11",15,35
"3431","PI14-near30","spp11",0,35
"3432","PI14-near30","spp11",0,35
"3433","PI14-near30","spp11",0,35
"3434","PI14-near30","spp11",0,35
"3435","PI14-near20","spp11",4,35
"3436","PI14-near20","spp11",0,35
"3437","PI14-near20","spp11",0,35
"3438","PI14-near20","spp11",0,35
"3439","PI14-near20","spp11",0,35
"3440","PI14-near20","spp11",0,35
"3441","PI14-near20","spp11",0,35
"3442","PI14-near20","spp11",0,35
"3443","bomba3","rugiferus",1,41
"3444","bomba3","rugiferus",0,41
"3445","bomba3","rugiferus",0,41
"3446","bomba3","rugiferus",0,41
"3447","bomba3","rugiferus",0,41
"3448","bomba3","rugiferus",0,41
"3449","bomba3","rugiferus",0,41
"3450","bomba3","rugiferus",0,41
"3451","bomba3","rugiferus",0,41
"3452","bomba3","rugiferus",0,41
"3453","bomba3","rugiferus",0,41
"3454","bomba3","rugiferus",0,41
"3455","bomba3","rugiferus",0,41
"3456","bomba3","rugiferus",0,41
"3457","bomba3","rugiferus",0,41
"3458","bomba3","rugiferus",0,41
"3459","bomba3","rugiferus",0,41
"3460","bomba3","rugiferus",0,41
"3461","bomba3","rugiferus",0,41
"3462","bomba3","rugiferus",0,41
"3463","bomba3","rugiferus",0,41
"3464","bomba3","rugiferus",0,41
"3465","bomba3","rugiferus",0,41
"3466","bomba3","rugiferus",0,41
"3467","bomba3","rugiferus",0,41
"3468","bomba3","rugiferus",0,41
"3469","bomba3","rugiferus",0,41
"3470","bomba3","rugiferus",0,41
"3471","bomba3","rugiferus",0,41
"3472","bomba3","rugiferus",0,41
"3473","bomba3","rugiferus",0,41
"3474","SA03-36","rugiferus",0,41
"3475","SA03-36","rugiferus",0,41
"3476","SA03-36","rugiferus",0,41
"3477","SA03-36","rugiferus",0,41
"3478","SA03-39","rugiferus",0,41
"3479","SA03-39","rugiferus",0,41
"3480","SA03-39","rugiferus",0,41
"3481","SA03-39","rugiferus",0,41
"3482","SA03-39","rugiferus",0,41
"3483","SA03-39","rugiferus",0,41
"3484","SA03-39","rugiferus",0,41
"3485","SA03-39","rugiferus",0,41
"3486","SA03-39","rugiferus",0,41
"3487","SA03-37","rugiferus",0,41
"3488","SA03-37","rugiferus",0,41
"3489","SA03-37","rugiferus",0,41
"3490","SA03-37","rugiferus",0,41
"3491","SA03-37","rugiferus",0,41
"3492","SA03-37","rugiferus",0,41
"3493","SA03-37","rugiferus",0,41
"3494","SA01-03","rugiferus",8,41
"3495","SA01-03","rugiferus",4,41
"3496","SA20-09","rugiferus",0,41
"3497","SA20-09","rugiferus",0,41
"3498","SA20-09","rugiferus",0,41
"3499","SA20-09","rugiferus",0,41
"3500","SA20-09","rugiferus",0,41
"3501","SA20-09","rugiferus",0,41
"3502","SA20-09","rugiferus",0,41
"3503","SA20-09","rugiferus",0,41
"3504","SA20-09","rugiferus",0,41
"3505","SA20-09","rugiferus",0,41
"3506","SA20-09","rugiferus",0,41
"3507","SA20-09","rugiferus",0,41
"3508","SA20-09","rugiferus",0,41
"3509","SA20-09","rugiferus",0,41
"3510","SA20-09","rugiferus",0,41
"3511","SA20-09","rugiferus",0,41
"3512","SA20-09","rugiferus",0,41
"3513","SA20-09","rugiferus",0,41
"3514","SA20-09","rugiferus",0,41
"3515","SA20-09","rugiferus",0,41
"3516","SA20-09","rugiferus",0,41
"3517","SA20-09","rugiferus",0,41
"3518","SA20-09","rugiferus",0,41
"3519","SA20-09","rugiferus",0,41
"3520","SA20-09","rugiferus",0,41
"3521","SA20-09","rugiferus",0,41
"3522","SA20-09","rugiferus",0,41
"3523","SA20-09","rugiferus",0,41
"3524","SA-Bomba3","rugiferus",10,41
"3525","SA-Bomba3","rugiferus",8,41
"3526","SA-Bomba3","rugiferus",3,41
"3527","SA-Bomba3","rugiferus",1,41
"3528","SA-Bomba3","rugiferus",22,41
"3529","SA-Bomba3","rugiferus",14,41
"3530","SA-Bomba3","rugiferus",0,41
"3531","SA-Bomba3","rugiferus",0,41
"3532","SA03-40","rugiferus",0,41
"3533","SA03-40","rugiferus",0,41
"3534","SA03-40","rugiferus",0,41
"3535","SA03-40","rugiferus",0,41
"3536","SA03-40","rugiferus",0,41
"3537","SA03-40","rugiferus",0,41
"3538","FL14-06","calvus",2,42
"3539","FL14-06","calvus",2,42
"3540","FL14-06","calvus",100,42
"3541","FL14-06","calvus",1,42
"3542","FL14-06","calvus",3,42
"3543","FL14-06","calvus",3,42
"3544","FL14-06","calvus",0,42
"3545","FL14-06","calvus",0,42
"3546","FL14-06","calvus",0,42
"3547","FL14-06","calvus",0,42
"3548","FL14-06","calvus",0,42
"3549","FL14-06","calvus",0,42
"3550","FL14-06","calvus",10,42
"3551","FL14-06","calvus",0,42
"3552","CA16-03","spp8",25,28
"3553","CA16-03","spp8",0,28
"3554","CA16-03","spp8",5,28
"3555","CA16-03","spp8",2,28
"3556","CA16-03","spp8",1,28
"3557","CA16-03","spp8",6,28
"3558","CA16-03","spp8",3,28
"3559","CA16-03","spp8",1,28
"3560","CA16-03","spp8",6,28
"3561","CA16-03","spp8",4,28
"3562","CA16-03","spp8",1,28
"3563","CA16-03","spp8",0,28
"3564","CA16-03","spp8",0,28
"3565","CA16-03","spp8",0,28
"3566","CA16-03","spp8",0,28
"3567","CA16-03","spp8",0,28
"3568","CA16-03","spp8",0,28
"3569","CA16-03","spp8",0,28
"3570","CA16-03","spp8",0,28
"3571","CA16-03","spp8",0,28
"3572","CA16-03","spp8",0,28
"3573","CA05-08","spp8",0,28
"3574","CA05-08","spp8",0,28
"3575","CA05-08","spp8",0,28
"3576","CA05-08","spp8",0,28
"3577","CA05-08","spp8",0,28
"3578","CA05-08","spp8",0,28
"3579","CA05-08","spp8",0,28
"3580","CA05-08","spp8",0,28
"3581","CA05-08","spp8",0,28
"3582","CA05-08","spp8",0,28
"3583","CA05-08","spp8",0,28
"3584","CA05-08","spp8",0,28
"3585","CA05-08","spp8",0,28
"3586","CA05-08","spp8",0,28
"3587","CA05-05","spp8",0,28
"3588","CA05-05","spp8",0,28
"3589","CA05-05","spp8",0,28
"3590","CA05-05","spp8",0,28
"3591","CA05-05","spp8",0,28
"3592","CA05-05","spp8",0,28
"3593","CA05-05","spp8",0,28
"3594","CA05-05","spp8",0,28
"3595","CA05-05","spp8",6,28
"3596","CA05-05","spp8",13,28
"3597","CA05-05","spp8",3,28
"3598","CA05-05","spp8",11,28
"3599","CA05-05","spp8",5,28
"3600","CA05-05","spp8",10,28
"3601","CA05-05","spp8",11,28
"3602","CA05-05","spp8",0,28
"3603","CA05-05","spp8",0,28
"3604","CA05-05","spp8",0,28
"3605","CA05-05","spp8",0,28
"3606","CA05-05","spp8",0,28
"3607","CA05-05","spp8",0,28
"3608","CA05-05","spp8",0,28
"3609","CA05-05","spp8",0,28
"3610","CA05-10","spp8",0,28
"3611","CA05-10","spp8",0,28
"3612","CA05-10","spp8",0,28
"3613","CA05-10","spp8",0,28
"3614","CA05-10","spp8",0,28
"3615","CA05-10","spp8",0,28
"3616","CA05-10","spp8",0,28
"3617","CA05-10","spp8",0,28
"3618","CA05-10","spp8",0,28
"3619","CA05-10","spp8",0,28
"3620","CA05-10","spp8",0,28
"3621","CA05-10","spp8",0,28
"3622","CA05-10","spp8",0,28
"3623","CA05-10","spp8",0,28
"3624","CA05-10","spp8",0,28
"3625","CA05-10","spp8",0,28
"3626","CA05-10","spp8",0,28
"3627","CA05-10","spp8",0,28
"3628","CA05-10","spp8",0,28
"3629","CA05-10","spp8",0,28
"3630","CA05-10","spp8",0,28
"3631","CA05-10","spp8",0,28
"3632","CA05-10","spp8",0,28
"3633","CA05-10","spp8",0,28
"3634","CA05-10","spp8",0,28
"3635","CA05-10","spp8",0,28
"3636","CA05-10","spp8",0,28
"3637","CA05-10","spp8",0,28
"3638","CA05-10","spp8",0,28
"3639","CA05-09","spp8",0,28
"3640","CA05-09","spp8",0,28
"3641","CA05-09","spp8",0,28
"3642","CA05-09","spp8",0,28
"3643","CA05-09","spp8",0,28
"3644","CA05-09","spp8",0,28
"3645","CA05-09","spp8",0,28
"3646","CA05-09","spp8",0,28
"3647","CA05-09","spp8",0,28
"3648","CA05-09","spp8",0,28
"3649","CA05-09","spp8",0,28
"3650","CA05-09","spp8",0,28
"3651","CA05-09","spp8",0,28
"3652","SC03-66-A","hirsutus",0,1
"3653","SC03-66-A","hirsutus",0,1
"3654","SC03-66-A","hirsutus",0,1
"3655","SC03-66-A","hirsutus",0,1
"3656","SC03-66-A","hirsutus",0,1
"3657","SC03-66-A","hirsutus",0,1
"3658","SC03-66-A","hirsutus",0,1
"3659","SC03-66-A","hirsutus",0,1
"3660","SC14-06-A","hirsutus",4,1
"3661","SC14-06-A","hirsutus",21,1
"3662","SC14-06-A","hirsutus",20,1
"3663","SC14-06-A","hirsutus",35,1
"3664","SC14-06-A","hirsutus",30,1
"3665","SC14-06-A","hirsutus",27,1
"3666","SC14-06-A","hirsutus",10,1
"3667","SC14-06-A","hirsutus",0,1
"3668","SC14-06-A","hirsutus",0,1
"3669","SC14-06-A","hirsutus",0,1
"3670","SC14-06-A","hirsutus",0,1
"3671","SC14-06-A","hirsutus",0,1
"3672","SC14-06-A","hirsutus",0,1
"3673","SC14-06-A","hirsutus",0,1
"3674","SC14-06-A","hirsutus",0,1
"3675","SC14-06-A","hirsutus",0,1
"3676","SC14-06-A","hirsutus",0,1
"3677","SC14-06-A","hirsutus",0,1
"3678","SC14-06-A","hirsutus",0,1
"3679","SC14-06-A","hirsutus",0,1
"3680","SC14-06-A","hirsutus",0,1
"3681","SC14-06-A","hirsutus",0,1
"3682","SC14-06-A","hirsutus",0,1
"3683","SC14-06-A","hirsutus",0,1
"3684","SC14-06-A","hirsutus",0,1
